case_id,merchant_name,mcc_category,archetype,merchant_tenure_days,avg_daily_txn_30d,volume_spike_ratio,refund_rate_30d,chargeback_rate_90d,kyc_completeness_score,bank_account_changed_flag,days_since_bank_change,customer_complaint_count_30d,device_ip_diversity_score,night_txn_ratio,is_festive_period,prior_flags_count,prior_flags_confirmed_fraud,avg_ticket_size,ticket_size_change_ratio,label_is_fraud
CASE00644,Sullivan PLC,travel_hospitality,card_testing_mule,4,168.0,2.8,0.02,0.11,0.51,0,702,0,0.97,0.16,0,2,1,112.0,0.54,1
CASE00645,"Carrillo, Vaughn and Fowler",beauty_cosmetics,account_takeover,354,36.3,3.11,0.012,0.0156,0.78,1,4,2,0.8,0.41,0,0,0,1475.0,0.99,1
CASE00646,Richardson-Walker,saas_subscription,card_testing_mule,68,109.7,6.09,0.035,0.0871,0.82,0,731,0,0.87,0.3,0,1,1,312.0,0.85,1
CASE00647,Mendoza Group,education,card_testing_mule,25,151.5,6.25,0.048,0.0233,0.34,0,674,0,0.7,0.46,0,0,1,150.0,0.59,1
CASE00648,"Zhang, Brooks and Miles",saas_subscription,card_testing_mule,63,87.7,2.51,0.06,0.0124,0.74,0,387,0,0.88,0.23,0,1,0,95.0,0.27,0
CASE00649,Todd-Pham,electronics,festive_spike,180,118.4,3.49,0.047,0.0094,0.92,0,483,0,0.3,0.02,1,0,0,260.0,0.99,0
CASE00650,Gill Ltd,education,organic_growth,644,168.9,1.11,0.032,0.0011,0.93,0,882,0,0.38,0.06,0,0,0,671.0,0.93,0
CASE00651,"Marks, Miller and Griffin",food_delivery,account_takeover,102,50.6,3.14,0.038,0.0185,0.94,1,1,3,0.6,0.14,0,0,0,1134.0,1.12,1
CASE00652,"Cox, Stark and Rodriguez",grocery,festive_spike,231,148.5,3.13,0.135,0.0076,1.0,0,359,0,0.32,0.08,1,0,0,1149.0,1.15,0
CASE00653,"Leach, Harris and Herrera",handicrafts_d2c,card_testing_mule,15,121.0,3.99,0.026,0.074,0.57,0,382,1,0.74,0.18,0,1,1,266.0,0.52,1
CASE00654,Murphy PLC,handicrafts_d2c,card_testing_mule,31,142.3,5.0,0.039,0.1026,0.25,0,458,0,0.66,0.29,0,0,1,354.0,0.36,1
CASE00655,Wilson-Harris,food_delivery,card_testing_mule,68,101.9,6.32,0.044,0.0665,0.67,0,882,0,1.0,0.59,0,4,1,119.0,0.72,1
CASE00656,"Burns, Nolan and Griffin",travel_hospitality,bank_account_update,300,126.3,1.18,0.044,0.004,1.0,1,1,0,0.28,0.04,0,0,0,575.0,0.97,1
CASE00657,Chavez PLC,handicrafts_d2c,card_testing_mule,58,31.8,3.9,0.015,0.0234,0.2,0,373,0,0.58,0.37,0,0,1,166.0,0.45,1
CASE00658,Bryant-Brown,travel_hospitality,account_takeover,363,143.2,1.65,0.05,0.0159,0.99,1,0,2,0.82,0.22,0,2,0,365.0,0.93,0
CASE00659,Chambers-Parker,grocery,bank_account_update,300,62.6,1.35,0.048,0.0124,0.92,1,0,0,0.31,0.08,0,0,0,807.0,0.88,0
CASE00660,Foster Inc,travel_hospitality,organic_growth,400,41.0,1.02,0.054,0.0,0.9,0,369,1,0.18,0.15,0,0,0,1519.0,1.22,0
CASE00661,"Robinson, Jones and Henderson",food_delivery,card_testing_mule,44,131.1,2.98,0.045,0.0277,0.52,0,770,0,0.91,0.33,0,1,0,292.0,0.41,0
CASE00662,"Brown, Mcknight and Michael",education,card_testing_mule,5,93.8,5.25,0.044,0.0843,0.58,0,235,2,0.77,0.24,0,1,1,194.0,0.54,1
CASE00663,Andersen Group,home_decor,organic_growth,681,116.2,1.06,0.0,0.0021,0.96,0,693,1,0.16,0.02,0,1,0,1440.0,0.92,0
CASE00664,Mitchell and Sons,fashion_apparel,festive_spike,235,109.5,4.86,0.117,0.0124,0.92,0,745,1,0.43,0.07,1,0,0,50.0,0.98,1
CASE00665,Cannon Ltd,home_decor,organic_growth,400,157.3,1.04,0.052,0.0008,0.96,0,698,0,0.31,0.02,0,0,0,697.0,1.18,0
CASE00666,"Stuart, Brooks and Vance",education,bank_account_update,533,173.0,0.66,0.038,0.0064,0.98,1,8,0,0.35,0.06,0,0,0,229.0,0.83,0
CASE00667,Kane-Knox,beauty_cosmetics,account_takeover,1084,99.8,1.94,0.014,0.0258,0.87,1,2,2,0.77,0.41,0,2,0,917.0,0.94,0
CASE00668,Miller-Brandt,education,account_takeover,440,168.1,1.7,0.029,0.0192,0.9,1,4,3,0.45,0.43,0,0,0,439.0,1.09,1
CASE00669,"Anderson, Dalton and Wilson",home_decor,account_takeover,538,119.4,1.66,0.045,0.0255,0.8,1,4,4,0.74,0.24,0,1,0,522.0,1.01,0
CASE00670,"Long, Anderson and Irwin",saas_subscription,account_takeover,1001,169.1,2.6,0.054,0.0325,1.0,1,2,4,0.78,0.35,0,0,0,50.0,0.96,1
CASE00671,Avila LLC,grocery,account_takeover,527,165.8,1.69,0.048,0.0042,0.86,1,4,2,0.85,0.5,0,0,0,50.0,0.94,0
CASE00672,Nunez-Stephens,handicrafts_d2c,festive_spike,605,104.0,3.27,0.126,0.0032,1.0,0,889,0,0.18,0.1,1,1,0,378.0,0.91,0
CASE00673,"Gray, Hall and Murray",grocery,festive_spike,986,124.8,4.96,0.101,0.0005,0.95,0,556,1,0.26,0.09,1,1,0,888.0,0.91,1
CASE00674,Hill Ltd,food_delivery,festive_spike,379,206.9,3.81,0.073,0.0,0.97,0,707,2,0.31,0.0,1,0,0,962.0,1.01,0
CASE00675,Johnson Ltd,home_decor,bank_account_update,981,215.5,1.09,0.0,0.0084,0.78,1,6,0,0.25,0.16,0,0,0,429.0,1.13,0
CASE00676,Mendez-Mayer,home_decor,account_takeover,438,102.0,2.15,0.095,0.0073,0.88,1,0,3,0.84,0.19,0,0,0,1231.0,1.1,1
CASE00677,Allen Inc,education,bank_account_update,491,253.1,0.76,0.035,0.0071,0.84,1,1,0,0.22,0.14,0,0,0,717.0,1.03,0
CASE00678,Wheeler Group,travel_hospitality,card_testing_mule,13,97.7,6.88,0.042,0.0505,0.45,0,389,0,0.47,0.24,0,2,0,225.0,0.41,1
CASE00679,"Powers, Brennan and Sanchez",handicrafts_d2c,account_takeover,293,196.9,1.8,0.06,0.0188,0.82,1,1,1,0.72,0.37,0,1,0,724.0,1.0,0
CASE00680,Morales and Sons,saas_subscription,festive_spike,608,312.0,2.86,0.107,0.0039,0.93,0,792,1,0.27,0.07,1,0,0,513.0,0.85,0
CASE00681,"Robinson, Shields and Brown",saas_subscription,organic_growth,400,48.6,1.18,0.047,0.0018,1.0,0,731,0,0.37,0.05,0,1,0,895.0,1.06,0
CASE00682,"Holder, Young and Hendricks",saas_subscription,organic_growth,400,163.9,0.91,0.024,0.0044,0.96,0,201,0,0.34,0.11,0,0,0,950.0,1.07,0
CASE00683,"Flores, Harper and Chambers",grocery,account_takeover,63,162.2,2.92,0.025,0.0174,0.78,1,4,2,0.79,0.51,0,1,0,454.0,0.91,1
CASE00684,Young-Walter,beauty_cosmetics,organic_growth,515,109.2,1.11,0.042,0.0025,0.93,0,776,1,0.29,0.1,0,0,0,1257.0,0.99,0
CASE00685,"Boyd, Gutierrez and Hill",saas_subscription,bank_account_update,300,147.6,0.96,0.056,0.005,1.0,1,0,0,0.28,0.06,0,0,0,573.0,1.01,0
CASE00686,"Fry, Hobbs and Buck",electronics,festive_spike,356,154.4,3.5,0.081,0.0091,0.93,0,669,0,0.39,0.17,1,0,0,1159.0,1.26,0
CASE00687,"Shelton, Peters and Williams",food_delivery,festive_spike,380,186.7,3.2,0.123,0.0056,0.91,0,897,1,0.32,0.09,1,0,0,223.0,0.99,0
CASE00688,David-Powers,travel_hospitality,organic_growth,1353,102.7,1.34,0.024,0.0025,0.98,0,200,0,0.33,0.05,0,0,0,1307.0,1.22,0
CASE00689,"Flores, Butler and Hernandez",grocery,card_testing_mule,18,168.1,3.51,0.035,0.0655,0.66,0,259,1,0.99,0.36,0,0,0,349.0,0.34,1
CASE00690,White-Medina,home_decor,festive_spike,750,126.5,2.64,0.07,0.0059,0.97,0,208,0,0.31,0.07,1,1,0,1609.0,0.97,0
CASE00691,Atkinson LLC,handicrafts_d2c,festive_spike,217,74.2,3.2,0.109,0.009,0.96,0,422,0,0.24,0.1,1,0,0,362.0,1.0,0
CASE00692,"Thomas, Ford and Brown",grocery,card_testing_mule,26,52.0,5.91,0.028,0.0789,0.56,0,881,0,0.73,0.5,0,2,1,165.0,0.55,1
CASE00693,Faulkner-Grant,saas_subscription,organic_growth,403,100.3,1.12,0.0,0.0038,0.95,0,298,0,0.27,0.04,0,0,0,586.0,0.98,0
CASE00694,Price LLC,saas_subscription,organic_growth,976,62.7,1.06,0.061,0.0063,0.9,0,766,0,0.3,0.06,0,0,0,1444.0,1.02,0
CASE00695,Rivera Inc,education,bank_account_update,300,49.5,1.16,0.027,0.0,0.94,1,9,0,0.48,0.1,0,0,0,998.0,1.09,1
CASE00696,Boone-Davis,beauty_cosmetics,organic_growth,400,78.4,1.12,0.014,0.004,0.94,0,552,1,0.26,0.14,0,0,0,1255.0,0.9,1
CASE00697,"Calderon, Williams and Bennett",education,card_testing_mule,20,216.5,7.57,0.05,0.0,0.66,0,692,0,0.9,0.21,0,0,1,204.0,0.71,1
CASE00698,"Morrison, Russo and Lopez",fashion_apparel,card_testing_mule,31,202.7,2.82,0.039,0.0862,0.53,0,556,0,0.93,0.6,0,2,0,82.0,0.62,1
CASE00699,"Ramsey, Hansen and Mendoza",beauty_cosmetics,bank_account_update,541,158.0,1.23,0.067,0.0058,0.81,1,1,0,0.31,0.09,0,0,0,905.0,1.17,0
CASE00700,Turner-Stout,education,card_testing_mule,36,136.0,4.25,0.013,0.0547,0.77,0,811,0,0.97,0.29,0,0,0,65.0,0.71,1
CASE00701,Giles Ltd,travel_hospitality,organic_growth,400,178.6,1.3,0.009,0.0053,0.96,0,248,0,0.29,0.11,0,0,0,327.0,0.76,1
CASE00702,Burgess Group,electronics,festive_spike,1071,234.1,4.52,0.138,0.009,0.95,0,545,0,0.46,0.12,1,0,0,136.0,1.15,0
CASE00703,Dominguez Ltd,saas_subscription,account_takeover,354,203.5,2.62,0.028,0.0308,0.74,1,2,1,0.4,0.39,0,0,0,582.0,1.1,1
CASE00704,Sanders and Sons,food_delivery,bank_account_update,300,134.9,1.09,0.062,0.0054,1.0,1,2,0,0.37,0.13,0,1,0,688.0,1.08,0
CASE00705,"Morris, Campbell and Owens",food_delivery,festive_spike,296,161.0,3.02,0.132,0.0052,0.92,0,425,0,0.15,0.1,1,1,0,792.0,1.0,0
CASE00706,"Howard, Green and Hunt",grocery,festive_spike,626,128.7,5.81,0.068,0.0064,0.99,0,291,0,0.52,0.16,1,0,0,1842.0,1.0,0
CASE00707,Owens-Lang,food_delivery,festive_spike,580,72.6,5.65,0.128,0.0069,0.89,0,547,0,0.37,0.11,1,0,0,1541.0,0.92,1
CASE00708,"Harrison, Franco and Rocha",electronics,festive_spike,621,197.6,4.22,0.067,0.0077,0.93,0,605,1,0.42,0.03,1,0,0,1310.0,0.98,0
CASE00709,Edwards-Williams,travel_hospitality,bank_account_update,300,199.3,1.06,0.042,0.0091,0.89,1,3,1,0.28,0.04,0,0,0,1096.0,1.01,0
CASE00710,Figueroa Inc,home_decor,bank_account_update,611,166.5,1.23,0.01,0.0,0.97,1,3,0,0.49,0.15,0,0,0,445.0,0.92,1
CASE00711,Tran-Silva,electronics,card_testing_mule,27,61.3,6.8,0.014,0.1401,0.55,0,766,0,0.69,0.32,0,2,1,228.0,0.42,1
CASE00712,"Butler, Hernandez and Rivera",beauty_cosmetics,festive_spike,314,53.5,5.72,0.077,0.005,1.0,0,724,0,0.39,0.05,1,0,0,878.0,0.96,1
CASE00713,Hudson-Sanchez,fashion_apparel,card_testing_mule,3,128.2,4.56,0.011,0.0976,0.63,0,772,0,0.92,0.43,0,2,0,216.0,0.43,1
CASE00714,"Pena, Cohen and Scott",electronics,account_takeover,1138,112.2,2.38,0.03,0.0603,0.88,1,3,0,0.71,0.33,0,0,0,740.0,0.93,1
CASE00715,Levy-May,electronics,card_testing_mule,56,132.2,5.74,0.03,0.0496,0.79,0,629,0,0.76,0.58,0,2,0,163.0,0.66,0
CASE00716,Murray-Oconnor,electronics,festive_spike,919,192.0,3.12,0.046,0.0075,0.85,0,438,0,0.36,0.07,1,0,0,627.0,0.82,0
CASE00717,Jackson-Cortez,electronics,festive_spike,180,70.7,4.87,0.145,0.0078,1.0,0,842,0,0.33,0.12,1,0,0,603.0,1.11,0
CASE00718,White-Preston,travel_hospitality,card_testing_mule,25,84.4,4.88,0.048,0.1025,0.77,0,301,2,0.74,0.18,0,2,0,208.0,0.58,1
CASE00719,"Bernard, Warren and Combs",food_delivery,festive_spike,499,5.0,5.47,0.059,0.0017,0.91,0,665,0,0.41,0.09,1,0,0,1863.0,0.86,0
CASE00720,Landry Ltd,grocery,organic_growth,400,157.9,1.27,0.049,0.0024,0.98,0,884,0,0.44,0.1,0,0,0,634.0,0.98,0
CASE00721,Duran Group,home_decor,organic_growth,1257,74.0,1.13,0.024,0.0038,0.97,0,634,0,0.53,0.03,0,0,0,1475.0,1.13,0
CASE00722,Kirby and Sons,food_delivery,festive_spike,1320,104.3,3.08,0.093,0.0068,0.94,0,893,0,0.16,0.14,1,0,0,513.0,1.1,0
CASE00723,Mann Inc,handicrafts_d2c,account_takeover,537,203.6,2.16,0.024,0.0354,0.84,1,4,2,0.66,0.18,0,1,0,823.0,1.0,1
CASE00724,Wagner LLC,fashion_apparel,card_testing_mule,61,5.0,2.75,0.055,0.0415,0.39,0,882,0,0.71,0.28,0,0,0,285.0,0.47,0
CASE00725,Williamson Ltd,education,card_testing_mule,27,154.2,6.16,0.047,0.0762,0.2,0,533,0,0.91,0.22,0,1,0,324.0,0.47,1
CASE00726,"Durham, Hopkins and Smith",saas_subscription,festive_spike,389,163.9,2.77,0.05,0.001,0.94,0,252,0,0.27,0.09,1,0,0,485.0,1.06,0
CASE00727,"Arnold, Smith and Moreno",beauty_cosmetics,bank_account_update,300,133.2,1.07,0.047,0.0,0.86,1,6,1,0.32,0.06,0,0,0,1036.0,1.12,0
CASE00728,Nichols-Mitchell,electronics,festive_spike,347,250.3,5.87,0.062,0.0023,0.84,0,466,0,0.26,0.11,1,1,0,824.0,0.96,0
CASE00729,"Li, Craig and Drake",fashion_apparel,festive_spike,314,194.7,3.96,0.091,0.0047,0.91,0,656,1,0.3,0.17,1,0,0,119.0,1.06,0
CASE00730,Rodriguez Inc,fashion_apparel,bank_account_update,812,57.2,1.17,0.038,0.0072,0.87,1,6,0,0.18,0.15,0,0,0,385.0,0.89,1
CASE00731,"Hernandez, Lee and Fox",handicrafts_d2c,festive_spike,269,206.8,5.21,0.143,0.0051,0.92,0,727,0,0.38,0.13,1,0,0,647.0,0.89,1
CASE00732,Adams-Sanders,handicrafts_d2c,card_testing_mule,64,150.5,6.68,0.051,0.0251,0.97,0,384,2,0.74,0.38,0,0,0,159.0,0.4,1
CASE00733,Chung-Stevens,handicrafts_d2c,bank_account_update,758,213.1,1.56,0.059,0.0055,0.95,1,7,0,0.09,0.09,0,1,0,1406.0,1.13,0
CASE00734,Branch and Sons,electronics,card_testing_mule,18,141.3,7.51,0.014,0.0003,0.57,0,793,1,0.84,0.33,0,0,1,252.0,0.5,1
CASE00735,Sutton-Abbott,handicrafts_d2c,card_testing_mule,61,145.2,4.68,0.044,0.0352,0.63,0,282,0,0.86,0.3,0,2,0,325.0,0.7,0
CASE00736,"Frey, Santos and Johnson",saas_subscription,organic_growth,400,153.6,1.14,0.084,0.0026,0.91,0,871,0,0.43,0.09,0,0,0,223.0,1.01,0
CASE00737,Gray-Tran,fashion_apparel,bank_account_update,300,125.1,1.38,0.031,0.0053,0.82,1,3,0,0.41,0.15,0,1,0,339.0,1.06,0
CASE00738,Walsh Ltd,beauty_cosmetics,account_takeover,214,128.7,1.95,0.039,0.0311,0.94,1,0,2,0.79,0.27,0,0,0,1171.0,1.13,1
CASE00739,Miller Group,handicrafts_d2c,card_testing_mule,54,43.2,4.06,0.045,0.0462,0.53,0,411,1,0.65,0.22,0,3,1,190.0,0.8,1
CASE00740,"Mueller, Knight and Hodge",travel_hospitality,organic_growth,400,140.4,1.12,0.05,0.0021,0.94,0,453,0,0.33,0.11,0,1,0,365.0,1.01,0
CASE00741,Jacobson Inc,grocery,festive_spike,821,97.1,5.61,0.106,0.0006,0.92,0,843,0,0.32,0.06,1,0,0,670.0,0.83,1
CASE00742,Lewis Ltd,travel_hospitality,account_takeover,500,156.2,2.03,0.0,0.0003,0.84,1,3,0,0.73,0.47,0,0,0,50.0,1.03,0
CASE00743,"Alvarez, Williams and Jones",electronics,account_takeover,232,147.8,2.49,0.056,0.0333,0.81,1,3,2,0.53,0.21,0,1,0,1120.0,1.05,1
CASE00744,Lam-Elliott,handicrafts_d2c,bank_account_update,329,206.4,0.58,0.043,0.0,0.74,1,8,1,0.25,0.16,0,0,0,335.0,1.02,0
CASE00745,White LLC,food_delivery,bank_account_update,300,211.7,1.47,0.039,0.0016,0.77,1,3,0,0.12,0.06,0,0,0,71.0,1.02,1
CASE00746,Ali PLC,travel_hospitality,card_testing_mule,68,86.4,3.93,0.032,0.0338,0.82,0,484,0,0.86,0.4,0,1,0,291.0,0.72,1
CASE00747,Goodwin Ltd,travel_hospitality,bank_account_update,1294,151.0,1.25,0.028,0.0077,0.83,1,6,0,0.34,0.0,0,0,0,199.0,1.17,0
CASE00748,Hickman-Evans,education,organic_growth,553,82.0,1.04,0.058,0.0025,0.91,0,578,0,0.22,0.03,0,1,0,973.0,1.05,0
CASE00749,"Allen, Davenport and Price",beauty_cosmetics,card_testing_mule,51,162.0,4.56,0.057,0.0718,0.65,0,520,1,1.0,0.36,0,1,1,136.0,0.84,1
CASE00750,"Rivera, Campos and Taylor",electronics,festive_spike,230,111.4,4.64,0.044,0.0043,0.89,0,563,0,0.32,0.02,1,0,0,1140.0,1.1,1
CASE00751,"Ramsey, Mason and Mccann",handicrafts_d2c,card_testing_mule,65,74.9,6.61,0.06,0.0679,0.7,0,500,0,0.75,0.35,0,1,0,120.0,0.4,1
CASE00752,Davis and Sons,home_decor,card_testing_mule,48,129.2,6.88,0.043,0.0548,0.65,0,854,0,0.65,0.41,0,1,0,350.0,0.25,1
CASE00753,Peterson PLC,handicrafts_d2c,festive_spike,354,88.7,4.28,0.124,0.0,0.84,0,665,0,0.3,0.11,1,0,0,1359.0,1.08,0
CASE00754,"Sanders, Ayala and Johnson",fashion_apparel,account_takeover,338,148.6,2.96,0.055,0.0,0.95,1,0,3,0.78,0.29,0,1,0,1185.0,1.07,1
CASE00755,Bowers-Hayes,handicrafts_d2c,account_takeover,418,158.0,1.96,0.053,0.036,0.96,1,3,2,0.67,0.51,0,0,0,788.0,0.94,1
CASE00756,Kelly Group,grocery,bank_account_update,609,133.3,1.11,0.051,0.0078,0.83,1,0,0,0.48,0.09,0,0,0,495.0,1.04,0
CASE00757,Lopez-Willis,education,festive_spike,723,55.5,5.78,0.072,0.0079,0.96,0,317,0,0.56,0.04,1,0,0,1113.0,0.9,0
CASE00758,Miller-Montgomery,travel_hospitality,organic_growth,400,139.2,1.02,0.056,0.0001,0.98,0,611,0,0.45,0.06,0,0,0,528.0,0.84,0
CASE00759,Marquez Inc,saas_subscription,account_takeover,494,170.5,2.9,0.032,0.0024,0.96,1,3,2,0.57,0.34,0,0,0,659.0,1.05,1
CASE00760,Moore-Dawson,fashion_apparel,organic_growth,400,136.2,1.1,0.06,0.0046,0.96,0,665,0,0.28,0.15,0,0,0,804.0,0.95,0
CASE00761,"Moore, Price and Ward",education,organic_growth,543,64.5,0.95,0.041,0.0015,0.93,0,428,0,0.19,0.12,0,0,0,860.0,0.97,0
CASE00762,Smith LLC,home_decor,bank_account_update,300,182.3,1.28,0.035,0.0124,0.92,1,1,0,0.43,0.09,0,0,0,1071.0,1.09,0
CASE00763,Ward-Nelson,electronics,account_takeover,524,114.1,3.11,0.043,0.0071,0.82,1,2,2,0.61,0.26,0,0,0,831.0,1.02,1
CASE00764,Miller Group,handicrafts_d2c,festive_spike,337,135.2,5.55,0.057,0.0037,0.96,0,717,0,0.39,0.05,1,0,0,756.0,1.11,1
CASE00765,Hawkins-Hunt,fashion_apparel,organic_growth,400,98.6,1.24,0.057,0.0012,1.0,0,324,0,0.19,0.11,0,0,0,780.0,0.9,0
CASE00766,Johnson LLC,travel_hospitality,bank_account_update,576,43.8,1.07,0.064,0.0017,0.91,1,7,0,0.33,0.1,0,0,0,496.0,0.92,0
CASE00767,"Davis, George and Nguyen",handicrafts_d2c,account_takeover,214,76.2,2.85,0.042,0.0215,0.94,1,3,1,0.74,0.21,0,0,0,620.0,1.0,0
CASE00768,Smith-Gutierrez,handicrafts_d2c,bank_account_update,300,159.3,0.74,0.047,0.0098,0.95,1,9,0,0.27,0.13,0,0,0,50.0,0.9,0
CASE00769,Hardy PLC,home_decor,card_testing_mule,35,105.3,5.25,0.057,0.089,0.48,0,203,0,0.77,0.17,0,1,0,266.0,0.88,1
CASE00770,Armstrong and Sons,education,account_takeover,478,142.9,1.71,0.068,0.0016,0.96,1,1,4,0.65,0.5,0,1,0,310.0,0.92,0
CASE00771,"James, Taylor and Turner",home_decor,festive_spike,783,163.3,5.53,0.091,0.0049,0.79,0,811,0,0.2,0.08,1,0,0,1160.0,0.83,1
CASE00772,Thomas-Jackson,handicrafts_d2c,bank_account_update,300,159.1,0.92,0.058,0.0061,0.94,1,0,0,0.38,0.06,0,0,0,552.0,0.91,0
CASE00773,Fisher-Washington,beauty_cosmetics,festive_spike,252,151.3,3.96,0.051,0.0011,0.89,0,258,0,0.25,0.03,1,0,0,626.0,1.06,0
CASE00774,Ward and Sons,home_decor,organic_growth,687,114.4,1.17,0.03,0.0057,0.89,0,767,0,0.29,0.15,0,0,0,909.0,1.08,0
CASE00775,"Weber, Wheeler and Gonzalez",beauty_cosmetics,account_takeover,138,84.2,2.59,0.05,0.0044,0.88,1,2,1,0.66,0.2,0,0,0,1477.0,1.14,1
CASE00776,Taylor Inc,handicrafts_d2c,account_takeover,236,49.4,2.16,0.041,0.0273,0.85,1,2,1,0.66,0.48,0,0,0,1015.0,0.89,1
CASE00777,Cook-Oliver,home_decor,bank_account_update,713,189.8,1.36,0.055,0.008,0.99,1,7,0,0.22,0.05,0,2,0,784.0,1.08,0
CASE00778,Alexander-Jordan,home_decor,bank_account_update,1147,5.0,1.16,0.051,0.01,0.86,1,0,0,0.2,0.11,0,0,0,1390.0,0.83,0
CASE00779,"Mccann, Taylor and Flores",education,festive_spike,211,42.5,3.6,0.115,0.0134,0.98,0,540,0,0.21,0.05,1,0,0,535.0,0.92,0
CASE00780,"Harris, Edwards and Oconnell",electronics,card_testing_mule,66,106.8,3.95,0.046,0.0357,0.76,0,571,0,0.78,0.42,0,0,1,127.0,0.65,1
CASE00781,Carter-Neal,saas_subscription,account_takeover,1297,164.9,2.7,0.003,0.0259,0.93,1,3,3,0.69,0.27,0,0,0,1038.0,1.02,1
CASE00782,Faulkner-Casey,saas_subscription,festive_spike,430,161.0,5.09,0.151,0.0075,1.0,0,568,0,0.43,0.12,1,0,0,825.0,1.15,1
CASE00783,Bennett-Velasquez,home_decor,account_takeover,352,117.1,1.45,0.048,0.0,0.91,1,1,2,0.85,0.18,0,1,0,222.0,0.93,1
CASE00784,Diaz-Frederick,grocery,organic_growth,400,61.3,0.96,0.048,0.0019,0.9,0,788,0,0.35,0.14,0,0,0,835.0,0.95,0
CASE00785,Vargas PLC,grocery,bank_account_update,803,77.7,0.83,0.054,0.0091,1.0,1,0,0,0.35,0.14,0,2,0,637.0,0.96,1
CASE00786,Maldonado PLC,education,festive_spike,758,85.6,4.58,0.096,0.0023,0.91,0,798,0,0.51,0.1,1,0,0,868.0,1.22,0
CASE00787,Benton Group,home_decor,organic_growth,480,41.2,1.09,0.054,0.0041,0.95,0,418,0,0.38,0.08,0,0,0,1428.0,1.08,0
CASE00788,"Clark, Salinas and Guerra",travel_hospitality,festive_spike,180,40.4,3.93,0.069,0.0101,0.92,0,839,0,0.18,0.19,1,0,0,942.0,0.91,0
CASE00789,Fuentes Group,education,card_testing_mule,16,147.4,7.98,0.009,0.0832,0.76,0,749,0,0.81,0.23,0,2,0,166.0,0.34,1
CASE00790,"Porter, Schultz and Allen",fashion_apparel,card_testing_mule,30,5.0,6.55,0.038,0.084,0.68,0,538,0,0.75,0.38,0,0,0,170.0,0.47,1
CASE00791,"Moore, Henderson and Bennett",electronics,bank_account_update,300,158.9,1.12,0.05,0.0063,0.88,1,8,0,0.24,0.14,0,1,0,807.0,1.1,0
CASE00792,Ewing-Mendoza,food_delivery,bank_account_update,300,144.0,1.03,0.069,0.0037,0.59,1,7,0,0.43,0.18,0,1,0,928.0,1.03,1
CASE00793,Ferguson-Mclean,grocery,festive_spike,211,117.3,5.75,0.059,0.0049,0.96,0,894,1,0.24,0.03,1,0,0,760.0,0.99,1
CASE00794,"Barnes, Johnson and Schmitt",food_delivery,organic_growth,1156,168.9,1.29,0.023,0.001,0.97,0,743,0,0.4,0.12,0,1,0,796.0,1.31,0
CASE00795,"Woodard, Herrera and Little",fashion_apparel,bank_account_update,1038,83.2,1.18,0.035,0.0082,0.79,1,8,0,0.22,0.16,0,0,0,403.0,1.09,0
CASE00796,Rodriguez and Sons,grocery,organic_growth,2027,136.9,1.17,0.02,0.0054,0.97,0,366,0,0.31,0.1,0,1,0,455.0,1.06,0
CASE00797,"Ortega, Jackson and Salazar",education,account_takeover,45,113.5,1.7,0.023,0.0483,0.97,1,2,2,0.68,0.21,0,0,0,1236.0,1.12,1
CASE00798,"Terrell, Byrd and Ross",home_decor,festive_spike,370,73.8,5.54,0.013,0.0028,0.95,0,528,0,0.39,0.04,1,2,0,1736.0,1.09,1
CASE00799,Sheppard-Jordan,food_delivery,bank_account_update,300,162.4,1.35,0.033,0.0,0.96,1,8,0,0.23,0.07,0,1,0,624.0,1.06,0
CASE00800,Garcia and Sons,saas_subscription,card_testing_mule,19,47.8,6.41,0.035,0.0661,0.58,0,306,1,0.88,0.15,0,2,1,192.0,0.17,1
CASE00801,"Burgess, Grant and Watts",electronics,card_testing_mule,30,148.8,4.05,0.064,0.0586,0.78,0,384,0,0.68,0.19,0,0,0,303.0,0.51,1
CASE00802,Griffin Group,grocery,organic_growth,400,166.2,1.18,0.017,0.0032,0.97,0,418,1,0.15,0.06,0,0,0,1283.0,1.09,0
CASE00803,Barton-Chapman,home_decor,bank_account_update,1052,55.2,0.87,0.032,0.0044,0.76,1,6,0,0.32,0.09,0,0,0,843.0,1.11,0
CASE00804,"Hernandez, Cuevas and Webb",handicrafts_d2c,account_takeover,677,85.7,2.09,0.037,0.0019,1.0,1,1,2,0.41,0.67,0,1,0,1274.0,0.95,0
CASE00805,Perry-Nixon,travel_hospitality,account_takeover,211,63.0,1.46,0.051,0.0245,0.85,1,3,3,0.75,0.64,0,1,0,1239.0,1.06,1
CASE00806,Guerra Ltd,fashion_apparel,organic_growth,578,5.0,1.08,0.05,0.0048,0.92,0,250,0,0.3,0.08,0,0,0,341.0,1.06,0
CASE00807,Bailey LLC,grocery,bank_account_update,300,138.6,1.04,0.06,0.011,0.71,1,2,0,0.14,0.09,0,0,0,1033.0,0.89,0
CASE00808,Mueller-Boyd,education,account_takeover,583,180.0,1.51,0.098,0.0273,0.95,1,0,2,0.81,0.29,0,1,0,232.0,1.07,0
CASE00809,Alvarez-Kim,electronics,account_takeover,718,121.4,2.11,0.036,0.0177,0.8,1,4,2,1.0,0.46,0,0,0,279.0,0.99,0
